City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Darhan,MN,2021-07-23 14:31:00,49.4867,105.9228,64.67,86,100,5.12
293,Smithers,CA,2021-07-23 14:31:57,54.7804,-127.1743,46.72,100,90,2.3
294,Kaitangata,NZ,2021-07-23 14:29:45,-46.2817,169.8464,44.92,79,60,5.5
295,Fortuna,US,2021-07-23 14:29:59,40.5982,-124.1573,54.66,94,20,0.0
296,Serra Talhada,BR,2021-07-23 14:33:50,-7.9919,-38.2983,84.92,38,0,18.97
297,Caravelas,BR,2021-07-23 14:30:42,-17.7125,-39.2481,73.63,61,100,9.73
298,Bani,DO,2021-07-23 14:33:50,18.2833,-70.3333,85.86,56,7,14.16
299,Siteki,SZ,2021-07-23 14:33:51,-26.45,31.95,56.17,25,0,8.55
300,Ayan,RU,2021-07-23 14:30:46,56.45,138.1667,62.69,78,85,5.55
301,Vardo,NO,2021-07-23 14:26:51,70.3705,31.1107,50.2,76,100,26.55
302,Fougamou,GA,2021-07-23 14:33:51,-1.2154,10.5838,78.03,40,100,4.18
303,Neryungri,RU,2021-07-23 14:33:51,56.6709,124.6491,64.09,96,100,3.89
304,San Jeronimo,PE,2021-07-23 14:33:52,-11.9472,-75.2829,53.92,42,5,3.0
305,Bantou,CN,2021-07-23 14:33:52,26.2151,117.4893,75.9,94,5,0.51
306,Flin Flon,CA,2021-07-23 14:30:26,54.7682,-101.865,62.44,63,20,11.5
307,Shingu,JP,2021-07-23 14:33:52,33.7333,135.9833,79.92,93,59,3.47
308,Aleksandrov Gay,RU,2021-07-23 14:31:20,50.147,48.5704,80.33,32,74,14.61
309,Mao,ES,2021-07-23 14:33:53,39.8885,4.2658,90.16,33,0,11.5
310,Khadro,PK,2021-07-23 14:33:53,26.1472,68.7176,100.44,47,99,9.57
311,Namatanai,PG,2021-07-23 14:33:53,-3.6667,152.4333,78.39,83,77,7.11
312,Thompson,CA,2021-07-23 14:29:46,55.7435,-97.8558,66.36,68,20,13.8
313,Sanming,CN,2021-07-23 14:33:53,26.2486,117.6186,76.69,93,8,0.27
314,Srednekolymsk,RU,2021-07-23 14:30:36,67.45,153.6833,58.12,58,100,5.21
315,Beringovskiy,RU,2021-07-23 14:31:37,63.05,179.3167,52.7,80,100,7.31
316,Nusaybin,TR,2021-07-23 14:33:54,37.0778,41.2178,102.74,10,0,13.09
317,Rockingham,US,2021-07-23 14:33:54,42.9668,-71.0995,77.99,58,12,1.01
318,Talnakh,RU,2021-07-23 14:30:41,69.4865,88.3972,60.42,47,100,3.8
319,Stillwater,US,2021-07-23 14:30:00,36.1156,-97.0584,83.88,79,1,1.99
320,Nortelandia,BR,2021-07-23 14:33:54,-14.4547,-56.8028,95.04,20,0,7.58
321,Strezhevoy,RU,2021-07-23 14:33:55,60.7333,77.5889,82.38,55,7,11.95
322,Ahuimanu,US,2021-07-23 14:33:55,21.4447,-157.8378,78.51,72,90,16.11
323,Yarmouth,US,2021-07-23 14:33:55,41.7057,-70.2286,80.1,73,20,10.0
324,Ishigaki,JP,2021-07-23 14:33:55,24.3448,124.1572,81.82,91,100,61.2
325,Padang,ID,2021-07-23 14:33:56,-0.9492,100.3543,78.62,84,43,2.42
326,Saint-Joseph,RE,2021-07-23 14:30:00,-21.3667,55.6167,71.98,71,47,4.45
327,Litovko,RU,2021-07-23 14:33:56,49.2361,135.1742,78.03,79,0,4.74
328,Soyo,AO,2021-07-23 14:31:28,-6.1349,12.3689,78.85,72,34,9.71
329,Salalah,OM,2021-07-23 14:30:21,17.0151,54.0924,80.69,89,90,9.22
330,Kralendijk,BQ,2021-07-23 14:33:56,12.15,-68.2667,85.98,70,40,19.57
331,Abu Dhabi,AE,2021-07-23 14:30:59,24.4667,54.3667,105.91,39,0,9.22
332,Liverpool,GB,2021-07-23 14:33:04,53.4106,-2.9779,82.09,60,40,5.99
333,Buala,SB,2021-07-23 14:31:07,-8.145,159.5921,79.7,84,11,5.79
334,Aneby,SE,2021-07-23 14:33:57,57.839,14.8102,75.2,33,0,7.31
335,Kununurra,AU,2021-07-23 14:31:49,-15.7667,128.7333,66.18,72,22,0.0
336,Makakilo City,US,2021-07-23 14:33:57,21.3469,-158.0858,77.32,71,20,4.61
337,Qasigiannguit,GL,2021-07-23 14:33:57,68.8193,-51.1922,44.85,98,100,5.21
338,Ahipara,NZ,2021-07-23 14:29:43,-35.1667,173.1667,50.25,83,1,3.31
339,Omboue,GA,2021-07-23 14:33:58,-1.5746,9.2618,76.37,70,72,10.76
340,Maldonado,UY,2021-07-23 14:32:02,-34.6667,-54.9167,63.79,63,6,10.22
341,Quesnel,CA,2021-07-23 14:30:38,52.9999,-122.5029,46.9,100,90,0.0
342,Svetlogorsk,BY,2021-07-23 14:31:03,52.6333,29.7333,73.08,51,80,8.61
343,La Ronge,CA,2021-07-23 14:27:19,55.1001,-105.2842,59.25,63,40,10.36
344,Pozega,HR,2021-07-23 14:33:58,45.3403,17.6853,86.58,37,0,3.11
345,Faya,SA,2021-07-23 14:31:51,18.3851,42.4509,69.91,69,100,8.81
346,Gua Musang,MY,2021-07-23 14:33:59,4.8823,101.9644,73.4,99,100,2.24
347,Aklavik,CA,2021-07-23 14:31:15,68.2191,-135.0107,51.8,100,90,3.44
348,Diego De Almagro,CL,2021-07-23 14:33:59,-26.3667,-70.05,73.38,13,5,3.96
349,Japura,ID,2021-07-23 14:33:59,-0.3167,102.35,78.58,84,40,2.15
350,The Valley,AI,2021-07-23 14:33:59,18.217,-63.0578,86.83,74,20,18.41
351,Whitehorse,CA,2021-07-23 14:29:00,60.7161,-135.0538,48.97,70,20,5.99
352,Evensk,RU,2021-07-23 14:34:00,61.95,159.2333,49.69,99,100,4.45
353,Kendari,ID,2021-07-23 14:29:16,-3.945,122.4989,74.41,87,99,1.95
354,Portland,US,2021-07-23 14:24:00,45.5234,-122.6762,60.48,80,1,1.01
355,Koksijde,BE,2021-07-23 14:34:00,51.1117,2.6852,83.01,69,40,20.71
356,Avera,US,2021-07-23 14:29:34,33.194,-82.5271,85.91,66,97,6.08
357,Auki,SB,2021-07-23 14:34:00,-8.7676,160.7034,77.09,86,7,3.71
358,Taksimo,RU,2021-07-23 14:34:01,56.3444,114.8794,60.04,93,100,4.9
359,Boden,SE,2021-07-23 14:34:01,65.8252,21.6886,64.4,40,100,5.68
360,Kizukuri,JP,2021-07-23 14:34:01,40.8061,140.3861,75.94,90,16,4.34
361,Oromocto,CA,2021-07-23 14:34:01,45.8351,-66.4792,68.95,83,75,4.61
362,Bandarbeyla,SO,2021-07-23 14:34:02,9.4942,50.8122,77.74,80,65,35.25
363,Kieta,PG,2021-07-23 14:34:02,-6.2167,155.6333,78.44,85,68,3.24
364,Obidos,BR,2021-07-23 14:34:02,-1.9175,-55.5181,91.72,42,8,7.83
365,Murrhardt,DE,2021-07-23 14:34:02,48.9819,9.5705,84.42,45,17,6.44
366,Rehoboth,NA,2021-07-23 14:29:59,-23.3167,17.0833,67.62,6,0,11.34
367,Anito,PH,2021-07-23 14:34:03,12.4497,125.2886,81.86,76,99,15.48
368,Dafeng,CN,2021-07-23 14:34:03,23.4517,108.5881,83.7,76,80,1.23
369,Tias,ES,2021-07-23 14:34:03,28.9611,-13.645,78.55,61,20,32.21
370,Sinnamary,GF,2021-07-23 14:30:35,5.3833,-52.95,85.84,65,12,9.66
371,Peabiru,BR,2021-07-23 14:34:04,-23.9128,-52.3431,75.42,43,0,9.42
372,Ponta Do Sol,PT,2021-07-23 14:26:43,32.6667,-17.1,81.72,65,0,2.93
373,San Vicente,AR,2021-07-23 14:31:44,-26.6167,-54.1333,76.77,23,0,5.41
374,Tete,MZ,2021-07-23 14:34:04,-16.1564,33.5867,78.89,50,75,16.11
375,Kanniyakumari,IN,2021-07-23 14:34:04,8.0833,77.5667,80.04,80,96,21.0
376,Kabare,CD,2021-07-23 14:34:04,-2.4683,28.8242,73.65,50,75,3.2
377,Cap-Aux-Meules,CA,2021-07-23 14:34:05,47.3821,-61.8597,60.85,82,75,12.66
378,Thomaston,US,2021-07-23 14:34:05,32.8882,-84.3266,85.53,72,1,1.99
379,Shizilu,CN,2021-07-23 14:34:05,35.1711,118.8289,73.42,95,98,5.86
380,Aykhal,RU,2021-07-23 14:31:34,66.0,111.5,61.45,72,86,5.03
381,Sorong,ID,2021-07-23 14:31:18,-0.8833,131.25,79.11,88,100,10.78
382,Vysokovsk,RU,2021-07-23 14:34:06,56.3167,36.55,66.06,62,79,10.02
383,Envira,BR,2021-07-23 14:34:06,-7.3,-70.2167,87.66,37,60,2.75
384,Pravia,ES,2021-07-23 14:34:06,43.4906,-6.1508,70.48,78,20,8.05
385,Nanton,CA,2021-07-23 14:34:07,50.3501,-113.7687,62.28,18,66,7.34
386,Baoqing,CN,2021-07-23 14:34:07,46.3317,132.2111,78.6,72,100,3.42
387,Emirdag,TR,2021-07-23 14:34:07,39.0197,31.15,78.57,30,0,9.93
388,Sompeta,IN,2021-07-23 14:34:07,18.9333,84.6,81.68,87,100,8.99
389,Gisborne,NZ,2021-07-23 14:34:08,-38.6533,178.0042,47.95,85,94,4.07
390,Lompoc,US,2021-07-23 14:32:33,34.6391,-120.4579,63.79,88,90,0.0
391,Vidim,RU,2021-07-23 14:34:08,56.4088,103.1106,57.6,95,5,3.85
392,Borba,BR,2021-07-23 14:34:08,-4.3878,-59.5939,84.97,71,37,2.55
393,Kruisfontein,ZA,2021-07-23 14:29:43,-34.0033,24.7314,51.89,71,93,7.0
394,Nazca,PE,2021-07-23 14:34:08,-14.8333,-74.95,73.0,48,11,3.09
395,Catamarca,AR,2021-07-23 14:34:09,-28.4696,-65.7852,73.63,23,0,4.9
396,Wajid,SO,2021-07-23 14:34:09,3.8093,43.2471,88.34,31,73,22.95
397,Batemans Bay,AU,2021-07-23 14:30:59,-35.7167,150.1833,52.2,84,100,2.8
398,Vila,PT,2021-07-23 14:34:09,42.0304,-8.1588,66.74,70,75,12.28
399,Mahibadhoo,MV,2021-07-23 14:34:09,3.7833,72.9667,83.32,74,68,10.83
400,Olga,RU,2021-07-23 14:29:49,43.7444,135.2892,72.97,92,11,1.77
401,Ekibastuz,KZ,2021-07-23 14:34:10,51.6667,75.3667,80.51,33,0,7.4
402,Arawa,PG,2021-07-23 14:34:10,-6.2132,155.5367,75.85,91,48,2.8
403,Myitkyina,MM,2021-07-23 14:34:10,25.3833,97.4,75.85,98,94,0.38
404,Lazaro Cardenas,MX,2021-07-23 14:34:10,17.9583,-102.2,81.19,81,98,5.14
405,Shasta Lake,US,2021-07-23 14:34:11,40.6804,-122.3708,78.82,33,0,5.08
406,Ketchikan,US,2021-07-23 14:34:11,55.3422,-131.6461,54.07,94,90,6.91
407,Port Hedland,AU,2021-07-23 14:34:11,-20.3167,118.5667,64.45,72,3,8.05
408,Prince Rupert,CA,2021-07-23 14:30:13,54.3161,-130.3201,55.09,91,90,8.05
409,Gazli,UZ,2021-07-23 14:34:12,40.1333,63.45,98.17,10,0,8.75
410,Tiassale,CI,2021-07-23 14:34:12,5.8983,-4.8283,79.77,77,100,5.14
411,Bodden Town,KY,2021-07-23 14:34:12,19.2833,-81.25,87.8,75,20,3.0
412,Luderitz,NA,2021-07-23 14:31:12,-26.6481,15.1594,71.62,27,0,10.11
413,Blackpool,GB,2021-07-23 14:34:12,53.8167,-3.05,82.17,53,20,14.97
414,Kokologo,BF,2021-07-23 14:34:13,12.1897,-1.8856,90.86,41,79,8.01
415,Wewak,PG,2021-07-23 14:34:13,-3.5534,143.6268,79.18,86,99,6.26
416,Pandan,PH,2021-07-23 14:34:13,14.0453,124.1694,82.35,79,100,15.55
417,Iquique,CL,2021-07-23 14:33:50,-20.2208,-70.1431,59.04,66,18,2.33
418,Palu,ID,2021-07-23 14:34:13,-0.8917,119.8707,76.93,96,100,1.52
419,San Quintin,MX,2021-07-23 14:34:14,30.4833,-115.95,69.91,83,57,5.68
420,Sukhobezvodnoye,RU,2021-07-23 14:34:14,57.0491,44.8891,59.97,86,92,8.57
421,Dudinka,RU,2021-07-23 14:34:14,69.4058,86.1778,58.78,46,100,8.75
422,Vigeland,NO,2021-07-23 14:34:14,58.0844,7.305,70.41,70,0,10.38
423,Priyutnoye,RU,2021-07-23 14:34:15,46.1011,43.5072,77.52,59,92,10.42
424,Adre,TD,2021-07-23 14:31:50,13.4667,22.2,86.09,45,26,9.91
425,Guiratinga,BR,2021-07-23 14:34:15,-16.3494,-53.7583,88.02,23,24,12.39
426,Kutum,SD,2021-07-23 14:34:15,14.2,24.6667,88.12,34,89,8.12
427,Liepaja,LV,2021-07-23 14:34:16,56.5419,21.0367,71.65,60,40,10.36
428,Wajima,JP,2021-07-23 14:34:16,37.4,136.9,77.56,86,2,5.28
429,Touros,BR,2021-07-23 14:30:22,-5.1989,-35.4608,85.1,57,2,20.09
430,Ishurdi,BD,2021-07-23 14:34:16,24.1333,89.0833,80.73,90,96,17.9
431,College,US,2021-07-23 14:31:37,64.8569,-147.8028,62.26,84,75,4.61
432,Richards Bay,ZA,2021-07-23 14:28:03,-28.783,32.0377,61.88,51,26,18.54
433,Amapa,BR,2021-07-23 14:34:17,1.0,-52.0,86.63,54,38,5.68
434,Bilibino,RU,2021-07-23 14:31:17,68.0546,166.4372,56.88,76,100,3.85
435,Kirkwall,GB,2021-07-23 14:34:17,58.9848,-2.9587,57.54,72,20,5.75
436,Den Helder,NL,2021-07-23 14:34:17,52.9599,4.7593,70.99,74,90,3.0
437,Cockburn Town,TC,2021-07-23 14:25:28,21.4612,-71.1419,81.95,81,68,18.7
438,Varginha,BR,2021-07-23 14:34:18,-21.5514,-45.4303,73.53,25,0,9.64
439,Puerto Colombia,CO,2021-07-23 14:34:18,10.9878,-74.9547,86.09,72,68,13.71
440,Kualakapuas,ID,2021-07-23 14:34:18,-3.0091,114.3876,78.96,93,100,2.77
441,Bac Lieu,VN,2021-07-23 14:29:34,9.285,105.7244,80.96,84,100,10.02
442,Tveit,NO,2021-07-23 14:34:18,58.2337,8.122,70.09,64,20,8.05
443,Ulaangom,MN,2021-07-23 14:31:16,49.9811,92.0667,72.12,44,69,2.82
444,Weyburn,CA,2021-07-23 14:32:27,49.6668,-103.8511,66.18,72,0,16.11
445,Riohacha,CO,2021-07-23 14:33:28,11.5444,-72.9072,87.17,60,94,17.67
446,Novaya Igirma,RU,2021-07-23 14:34:19,57.1334,103.9112,57.65,90,14,3.27
447,Hailar,CN,2021-07-23 14:34:19,49.2,119.7,65.66,83,20,7.99
448,Ossora,RU,2021-07-23 14:33:11,59.2353,163.0719,49.55,96,55,3.74
449,Ust-Nera,RU,2021-07-23 14:30:21,64.5667,143.2,54.84,88,94,3.0
450,Palasa,IN,2021-07-23 14:34:20,18.7667,84.4167,80.29,90,100,5.93
451,Makat,KZ,2021-07-23 14:34:20,47.6469,53.3463,81.59,51,60,10.09
452,Medvezhyegorsk,RU,2021-07-23 14:34:20,62.9167,34.4667,57.78,38,91,7.96
453,Aquiraz,BR,2021-07-23 14:34:20,-3.9014,-38.3911,87.22,52,5,14.88
454,Zhoucheng,CN,2021-07-23 14:34:21,35.9122,116.3117,77.43,85,89,5.41
455,Mobara,JP,2021-07-23 14:34:21,35.4167,140.3,86.92,85,46,2.93
456,Dalvik,IS,2021-07-23 14:34:21,65.9702,-18.5286,67.93,88,100,0.72
457,Morondava,MG,2021-07-23 14:30:19,-20.2833,44.2833,75.13,75,38,26.33
458,Taoudenni,ML,2021-07-23 14:30:52,22.6783,-3.9836,112.68,14,21,7.27
459,Wasilla,US,2021-07-23 14:34:07,61.5814,-149.4394,59.18,80,90,0.0
460,Chittaurgarh,IN,2021-07-23 14:34:22,24.8833,74.6333,76.1,83,100,5.41
461,Beloha,MG,2021-07-23 14:34:22,-25.1667,45.05,65.75,58,98,13.78
462,Vila Franca Do Campo,PT,2021-07-23 14:29:37,37.7167,-25.4333,72.01,61,54,4.65
463,Yerofey Pavlovich,RU,2021-07-23 14:34:22,53.9667,121.9667,62.98,97,67,2.04
464,Taunggyi,MM,2021-07-23 14:34:22,20.7833,97.0333,65.86,95,100,3.53
465,Leshukonskoye,RU,2021-07-23 14:31:02,64.8989,45.7622,52.02,59,100,8.88
466,Havoysund,NO,2021-07-23 14:34:23,70.9963,24.6622,47.28,88,100,25.59
467,Atambua,ID,2021-07-23 14:34:23,-9.1061,124.8925,66.61,84,6,5.82
468,Ammon,US,2021-07-23 14:34:23,43.4696,-111.9666,59.05,82,1,0.0
469,Sao Domingos,BR,2021-07-23 14:34:23,-13.3983,-46.3183,82.53,32,35,12.5
470,Ust-Kuyga,RU,2021-07-23 14:30:31,70.0167,135.6,55.13,61,92,5.91
471,Sarh,TD,2021-07-23 14:34:24,9.1429,18.3923,87.71,62,40,9.22
472,Birmitrapur,IN,2021-07-23 14:34:24,22.4,84.7667,77.4,95,100,4.16
473,Nome,US,2021-07-23 14:30:08,64.5011,-165.4064,44.67,87,90,6.91
474,Berlevag,NO,2021-07-23 14:34:24,70.8578,29.0864,46.2,88,100,27.78
475,Teguldet,RU,2021-07-23 14:31:38,57.3064,88.1667,64.98,68,0,5.86
476,Merritt Island,US,2021-07-23 14:30:30,28.5392,-80.672,90.09,77,1,12.66
477,Erzin,TR,2021-07-23 14:30:14,36.9559,36.2,93.72,70,1,11.39
478,La Rinconada,ES,2021-07-23 14:34:25,37.4873,-5.9826,101.05,18,0,6.91
479,Illapel,CL,2021-07-23 14:34:25,-31.6308,-71.1653,67.5,37,56,3.85
480,Tiznit,MA,2021-07-23 14:34:25,29.5833,-9.5,104.2,14,6,0.72
481,Vysokogornyy,RU,2021-07-23 14:34:26,50.1167,139.15,68.95,92,16,2.82
482,Nabire,ID,2021-07-23 14:34:26,-3.3667,135.4833,75.74,91,100,5.44
483,Ust-Shonosha,RU,2021-07-23 14:34:26,61.1531,41.343,60.51,50,98,9.71
484,Karangampel,ID,2021-07-23 14:34:27,-6.4622,108.4519,79.88,76,38,10.18
485,Radhanpur,IN,2021-07-23 14:34:28,23.8333,71.6,91.26,56,100,11.99
486,Lorengau,PG,2021-07-23 14:27:46,-2.0226,147.2712,81.57,81,69,6.93
487,Sao Jose Da Coroa Grande,BR,2021-07-23 14:34:28,-8.8978,-35.1478,77.18,78,50,15.57
488,Puerto Del Rosario,ES,2021-07-23 14:30:46,28.5004,-13.8627,80.35,61,20,18.41
489,Mandalgovi,MN,2021-07-23 14:28:06,45.7625,106.2708,72.25,34,88,4.99
490,Aripuana,BR,2021-07-23 14:34:28,-9.1667,-60.6333,92.08,25,0,5.26
491,Paka,MY,2021-07-23 14:34:29,4.6374,103.4368,80.53,94,88,0.0
492,Chuy,UY,2021-07-23 14:28:03,-33.6971,-53.4616,60.96,66,7,8.05
493,Trinidad,BO,2021-07-23 14:34:29,-14.8333,-64.9,80.58,65,0,0.0
494,Adrar,MR,2021-07-23 14:31:33,20.5022,-10.0711,108.57,10,10,3.94
495,Douglas,US,2021-07-23 14:34:29,41.3,-96.167,81.14,74,1,7.0
496,Dingle,PH,2021-07-23 14:34:29,10.9995,122.6711,78.75,79,100,11.45
497,Baykit,RU,2021-07-23 14:34:30,61.67,96.37,65.68,77,100,0.76
498,Terekli-Mekteb,RU,2021-07-23 14:34:30,44.1671,45.8698,87.67,35,84,14.0
499,Nizhnevartovsk,RU,2021-07-23 14:34:30,60.9344,76.5531,82.42,47,0,13.42
500,Sarai Mir,IN,2021-07-23 14:34:30,26.0167,82.9167,84.18,64,61,7.78
501,Palapye,BW,2021-07-23 14:34:31,-22.546,27.1251,63.84,27,0,11.65
502,Karratha,AU,2021-07-23 14:31:49,-20.7377,116.8463,73.96,33,3,12.33
503,Ellsworth,US,2021-07-23 14:34:31,44.5434,-68.4195,73.89,67,1,3.0
504,Alta Floresta,BR,2021-07-23 14:34:31,-9.8756,-56.0861,89.42,40,0,11.5
505,Aasiaat,GL,2021-07-23 14:34:31,68.7098,-52.8699,38.53,94,100,12.55
506,Sauda,NO,2021-07-23 14:34:32,59.6506,6.3542,70.68,48,0,5.99
507,Umm Kaddadah,SD,2021-07-23 14:34:32,13.6017,26.6876,94.87,30,99,7.29
508,Huarmey,PE,2021-07-23 14:34:32,-10.0681,-78.1522,68.52,72,9,6.96
509,Te Anau,NZ,2021-07-23 14:31:14,-45.4167,167.7167,42.1,92,99,2.3
510,Narsipatnam,IN,2021-07-23 14:34:33,17.6667,82.6167,81.81,87,100,6.91
511,Manggar,ID,2021-07-23 14:34:33,-2.8833,108.2667,81.81,78,54,10.33
512,Antofagasta,CL,2021-07-23 14:34:33,-23.65,-70.4,63.21,57,1,3.27
513,Eureka,US,2021-07-23 14:34:33,40.8021,-124.1637,54.93,89,0,3.0
514,Husavik,IS,2021-07-23 14:30:36,66.0449,-17.3389,67.91,75,100,4.61
515,Kloulklubed,PW,2021-07-23 14:34:34,7.0419,134.2556,77.5,72,100,7.11
516,Havre-Saint-Pierre,CA,2021-07-23 14:34:34,50.2334,-63.5986,62.96,88,75,3.44
517,Belyy Yar,RU,2021-07-23 14:34:34,53.6039,91.3903,73.29,68,0,2.24
518,Bekhtery,UA,2021-07-23 14:34:34,46.251,32.2927,81.03,36,0,11.34
519,Manokwari,ID,2021-07-23 14:31:42,-0.8667,134.0833,78.57,81,70,4.5
520,Jackson,US,2021-07-23 14:33:53,42.4165,-122.8345,64.44,59,1,0.0
521,Centralia,US,2021-07-23 14:33:39,46.7162,-122.9543,58.14,78,1,4.61
522,Akureyri,IS,2021-07-23 14:34:35,65.6835,-18.0878,67.93,60,75,20.71
523,Ancud,CL,2021-07-23 14:31:08,-41.8697,-73.8203,46.22,75,6,6.17
524,Clonakilty,IE,2021-07-23 14:34:35,51.6231,-8.8706,76.21,72,83,14.9
525,Griffith,US,2021-07-23 14:34:35,41.5284,-87.4237,83.03,86,1,1.01
526,Nara,JP,2021-07-23 14:34:36,34.6851,135.8049,82.96,94,16,0.87
527,Laramie,US,2021-07-23 14:34:36,41.3114,-105.5911,77.36,68,1,6.91
528,Half Moon Bay,US,2021-07-23 14:27:09,37.4636,-122.4286,60.33,90,90,1.01
529,La Paz,BO,2021-07-23 14:34:36,-16.5,-68.15,53.58,25,20,8.05
530,Eyl,SO,2021-07-23 14:31:18,7.9803,49.8164,78.93,74,94,30.42
531,Qianan,CN,2021-07-23 14:34:37,44.9932,124.0581,77.13,57,70,14.94
532,Eydhafushi,MV,2021-07-23 14:34:37,5.1033,73.0708,83.37,74,90,12.71
533,Gorele,TR,2021-07-23 14:34:37,41.0308,39.0031,78.24,77,38,9.35
534,Hamilton,US,2021-07-23 14:34:30,39.1834,-84.5333,79.0,70,1,1.01
535,Manjeshwar,IN,2021-07-23 14:34:38,12.7194,74.8861,81.55,84,100,17.72
536,Yar-Sale,RU,2021-07-23 14:34:38,66.8333,70.8333,58.62,98,98,5.64
537,Sfantu Gheorghe,RO,2021-07-23 14:34:38,45.8667,25.7833,76.82,61,82,0.49
538,Gadarwara,IN,2021-07-23 14:34:38,22.9167,78.7833,80.46,82,100,11.97
539,Kipushi,CD,2021-07-23 14:30:30,-11.7667,27.2333,77.9,27,4,6.04
540,Moron,AR,2021-07-23 14:34:39,-34.6534,-58.6198,65.79,66,23,3.85
541,Taltal,CL,2021-07-23 14:34:39,-25.4,-70.4833,61.07,66,29,6.11
542,Gushikawa,JP,2021-07-23 14:34:40,26.3544,127.8686,80.19,94,90,25.32
543,Edosaki,JP,2021-07-23 14:34:40,35.95,140.3167,86.95,91,16,2.24
544,Kharan,PK,2021-07-23 14:34:40,28.5833,65.4167,101.82,10,65,5.57
545,Pathein,MM,2021-07-23 14:34:40,16.7833,94.7333,80.28,88,100,9.31
